,tweets,likes,time,user name,RT count,media
252,"@LibSoz Bei diesem Thema hab ich jetzt weniger an Moralismus gedacht. Aber ja, an Mutlosigkeit. Macron hatte eine g… https://t.co/kKKvg9QEk4",0,26/06/2021 23:51:55,iriswasapupil,0,
251,Iván abusa con su antena de Ángela merkel,1,26/06/2021 23:52:02,Casama0112,0,
250,"No sabía q el título q tiene esa señora!.. 

Angela Merkel, doctora en química cuántica y original de Alemania orie… https://t.co/tAhIys7GwT",0,26/06/2021 23:52:28,braca41,0,
249,"@OrwellGeorge Yo creía que era una joda li que decía de Vizzoti, pero parece que lo dice convencida. Puede ser faná… https://t.co/sffCqVbuyK",0,26/06/2021 23:53:21,hermosacv,0,
248,"@welt Es geht darum den ungeimpften Angst zu machen damit sie sich impfen lassen das Motto war ""Pandemie ist erst z… https://t.co/9K46TO7SzU",0,26/06/2021 23:54:03,MoonStar1923,0,
247,@Joyce_Karam Respect and appreciation for a very solid and decent and honest world leader.  Thank you Angela Merkel.,8,26/06/2021 23:54:24,FelaProducer,1,
246,"Si, igual a la Merkel!!
No le llega ni a los talones,diría mi abuela!!
Aunque ..... en cuanto a la ropa,bueno...,te… https://t.co/NZPZav9HlG",0,26/06/2021 23:55:46,MMariagrasset,0,
245,"@dr_koko28 Biar kaya tante merkel ya dok, astra-moderna beliau.. Nah dok kan saya astra kemarin, terus ini lg posit… https://t.co/mptvWD1NTY",1,26/06/2021 23:56:37,liranti,0,
244,"@KarenKoetje Estado Islámico se creó en Venezuela, ISSIS también,todos fueron entrenados en campamentos especiales,… https://t.co/ISr3MPghtI",1,26/06/2021 23:56:38,osorinhitol,0,
243,Merkel and Macron are accused of hypocrisy over push to keep Brits out of Europe this summer https://t.co/GwN6QHULmT,0,26/06/2021 23:57:11,healthmedicinet,0,
242,@VikingoArgentum Si Vizzotti es Merkel yo soy la Madre Teresa de Calcuta.,1,26/06/2021 23:57:41,euvaras,0,
241,@patriotguncrew @EscanorNew Merkel looks like she's got a crush on Trump! 😊,0,26/06/2021 23:58:14,LLombardo77,0,
240,"@PlatinumCat @SpittinVenoms @Snowden I didn’t know Merkel was a terrorist. Exciting! 

https://t.co/HM0F2Hp4Dj",8,26/06/2021 23:59:05,WillCh4ngeLater,1,
239,"@krstdt @JuLiBrandenburg Matti Karstedt, der Merkel der JuLis Brandenburg (von der Anzahl Amtszeiten an der Spitze)… https://t.co/bLgNr72fum",4,26/06/2021 23:59:21,ArebsYakumo,0,
238,@madorni Convengamos que tiene un sobrepeso similar a Merkel...,0,26/06/2021 23:59:59,coquiwest,0,
237,"@MorawieckiM 
Po dzisiejszej przemowie w Trzebini.. BRAWO !
Nie pozostaje nic innego jak tylko powiedzieć z dumą ""J… https://t.co/9IP7S4d9nn",0,27/06/2021 00:00:15,ZwyklyPatriota,0,
236,@SteveSchmidtSES I have had so much admiration and respect for Angela Merkel for such a long time. She's had a grea… https://t.co/WUAPE4fZHn,6,27/06/2021 00:00:36,AliBarbershop,0,
